m1,rule1,link,m2,rule2,n1,n2,s1,s2,j
2,heart_failure high_rbc,or,1,high_cholesterol drug_use alcohol_use diabetes sedentary,2,2,0.69,0.7772222222222223,0.4672222222222222
2,high_cholesterol smoking sedentary,or,1,drug_use alcohol_use high_rbc,2,2,0.72,0.7472222222222222,0.4672222222222222
2,heart_failure alcohol_use,or,1,drug_use high_rbc sedentary,2,2,0.73,0.7372222222222222,0.4672222222222222
2,high_cholesterol smoking sedentary,or,1,drug_use diabetes high_rbc,2,2,0.72,0.7472222222222222,0.4672222222222222
2,drug_use sedentary,or,1,high_cholesterol smoking heart_failure high_rbc,2,2,0.765,0.7022222222222222,0.4672222222222222
2,alcohol_use diabetes sedentary,or,1,high_cholesterol drug_use smoking heart_failure,2,2,0.715,0.7522222222222222,0.4672222222222222
2,drug_use sedentary,or,1,high_cholesterol smoking heart_failure alcohol_use high_rbc,2,2,0.77,0.6972222222222222,0.4672222222222222
2,heart_failure alcohol_use high_rbc,or,1,high_cholesterol drug_use smoking diabetes,2,2,0.705,0.7622222222222222,0.4672222222222222
2,high_cholesterol alcohol_use high_rbc,or,1,drug_use smoking heart_failure sedentary,2,2,0.735,0.7322222222222222,0.4672222222222222
2,high_cholesterol drug_use,or,1,heart_failure alcohol_use diabetes high_rbc,2,2,0.735,0.7322222222222222,0.4672222222222222
2,heart_failure diabetes high_rbc,or,1,high_cholesterol drug_use smoking alcohol_use sedentary,2,2,0.73,0.7372222222222222,0.4672222222222222
2,smoking heart_failure,or,1,high_cholesterol drug_use alcohol_use diabetes high_rbc,2,2,0.74,0.7272222222222222,0.4672222222222222
2,high_cholesterol smoking,or,1,drug_use alcohol_use high_rbc sedentary,2,2,0.735,0.7322222222222222,0.4672222222222222
2,heart_failure alcohol_use high_rbc,or,1,high_cholesterol drug_use smoking sedentary,2,2,0.725,0.7422222222222222,0.4672222222222222
2,heart_failure diabetes sedentary,or,1,high_cholesterol smoking alcohol_use high_rbc,2,2,0.75,0.7166666666666667,0.4666666666666668
2,high_cholesterol smoking alcohol_use,or,1,drug_use heart_failure diabetes,2,2,0.67,0.7966666666666666,0.4666666666666668
2,drug_use smoking,or,1,high_cholesterol heart_failure diabetes high_rbc sedentary,2,2,0.76,0.7066666666666667,0.4666666666666668
2,alcohol_use diabetes,or,1,high_cholesterol drug_use heart_failure sedentary,2,2,0.7,0.7666666666666667,0.4666666666666668
2,smoking alcohol_use,or,1,drug_use high_rbc sedentary,2,2,0.73,0.7366666666666667,0.4666666666666668
2,drug_use smoking heart_failure,or,1,high_cholesterol alcohol_use diabetes high_rbc,2,2,0.73,0.7366666666666667,0.4666666666666668
2,smoking heart_failure,or,1,drug_use diabetes high_rbc,2,2,0.72,0.7466666666666667,0.4666666666666668
2,high_cholesterol drug_use smoking,or,1,alcohol_use high_rbc sedentary,2,2,0.73,0.7366666666666667,0.4666666666666668
2,high_cholesterol high_rbc sedentary,or,1,drug_use smoking heart_failure,2,2,0.72,0.7466666666666667,0.4666666666666668
2,drug_use alcohol_use high_rbc,or,1,high_cholesterol smoking heart_failure sedentary,2,2,0.735,0.7316666666666667,0.4666666666666668
2,high_cholesterol heart_failure sedentary,or,1,drug_use smoking alcohol_use high_rbc,2,2,0.755,0.7116666666666667,0.4666666666666668
2,high_cholesterol diabetes high_rbc,or,1,drug_use smoking heart_failure alcohol_use sedentary,2,2,0.74,0.7266666666666667,0.4666666666666668
2,drug_use smoking,or,1,high_cholesterol alcohol_use high_rbc,2,2,0.71,0.7566666666666667,0.4666666666666668
2,heart_failure diabetes,or,1,high_cholesterol drug_use smoking high_rbc,2,2,0.75,0.7166666666666667,0.4666666666666668
2,drug_use diabetes high_rbc,or,1,high_cholesterol smoking heart_failure alcohol_use sedentary,2,2,0.74,0.7266666666666667,0.4666666666666668
2,diabetes sedentary,or,1,high_cholesterol smoking heart_failure alcohol_use high_rbc,2,2,0.765,0.7016666666666667,0.4666666666666668
2,high_cholesterol smoking sedentary,or,1,heart_failure alcohol_use diabetes high_rbc,2,2,0.74,0.7266666666666667,0.4666666666666668
2,high_cholesterol smoking,or,1,drug_use heart_failure,2,2,0.65,0.8166666666666667,0.4666666666666668
2,high_cholesterol diabetes,or,1,drug_use alcohol_use high_rbc sedentary,2,2,0.735,0.7316666666666667,0.4666666666666668
2,high_cholesterol diabetes,or,1,drug_use smoking heart_failure alcohol_use,2,2,0.705,0.7616666666666667,0.4666666666666668
2,alcohol_use diabetes,or,1,high_cholesterol drug_use smoking high_rbc,2,2,0.75,0.7166666666666667,0.4666666666666668
2,drug_use heart_failure alcohol_use,or,1,high_cholesterol diabetes high_rbc sedentary,2,2,0.735,0.7316666666666667,0.4666666666666668
2,heart_failure high_rbc,or,1,high_cholesterol drug_use smoking,2,2,0.69,0.7766666666666666,0.46666666666666656
2,heart_failure diabetes,or,1,high_cholesterol smoking high_rbc,2,2,0.735,0.7311111111111112,0.46611111111111114
2,high_cholesterol drug_use sedentary,or,1,smoking heart_failure alcohol_use high_rbc,2,2,0.765,0.7011111111111111,0.46611111111111114
2,smoking heart_failure diabetes,or,1,drug_use alcohol_use high_rbc sedentary,2,2,0.745,0.7211111111111111,0.46611111111111114
2,heart_failure sedentary,or,1,high_cholesterol drug_use smoking diabetes high_rbc,2,2,0.76,0.7061111111111111,0.46611111111111114
2,high_cholesterol drug_use sedentary,or,1,smoking heart_failure high_rbc,2,2,0.76,0.7061111111111111,0.46611111111111114
2,smoking heart_failure,or,1,high_cholesterol diabetes high_rbc sedentary,2,2,0.74,0.7261111111111112,0.46611111111111114
2,alcohol_use diabetes,or,1,high_cholesterol smoking high_rbc,2,2,0.735,0.7311111111111112,0.46611111111111114
2,drug_use diabetes,or,1,high_cholesterol smoking high_rbc,2,2,0.735,0.7311111111111112,0.46611111111111114
2,heart_failure diabetes sedentary,or,1,high_cholesterol drug_use smoking alcohol_use high_rbc,2,2,0.76,0.7061111111111111,0.46611111111111114
2,high_cholesterol smoking,or,1,drug_use high_rbc,2,2,0.7,0.7661111111111111,0.46611111111111114
2,drug_use heart_failure sedentary,or,1,high_cholesterol smoking alcohol_use high_rbc,2,2,0.755,0.7111111111111111,0.46611111111111114
2,smoking high_rbc sedentary,or,1,high_cholesterol heart_failure alcohol_use diabetes,2,2,0.695,0.7711111111111111,0.46611111111111114
2,drug_use high_rbc,or,1,high_cholesterol heart_failure alcohol_use diabetes sedentary,2,2,0.705,0.7611111111111111,0.46611111111111114
2,high_cholesterol heart_failure,or,1,drug_use diabetes high_rbc,2,2,0.71,0.7561111111111111,0.46611111111111114
2,smoking diabetes,or,1,drug_use alcohol_use high_rbc sedentary,2,2,0.735,0.7311111111111112,0.46611111111111114
2,smoking heart_failure,or,1,high_cholesterol drug_use diabetes,2,2,0.65,0.8161111111111111,0.46611111111111114
2,alcohol_use diabetes high_rbc,or,1,drug_use smoking heart_failure sedentary,2,2,0.735,0.7311111111111112,0.46611111111111114
2,high_cholesterol sedentary,or,1,heart_failure high_rbc,2,2,0.72,0.7461111111111111,0.46611111111111114
2,alcohol_use diabetes sedentary,or,1,drug_use smoking heart_failure high_rbc,2,2,0.765,0.7011111111111111,0.46611111111111114
2,drug_use smoking heart_failure,or,1,high_cholesterol diabetes high_rbc sedentary,2,2,0.745,0.7211111111111111,0.46611111111111114
2,drug_use alcohol_use,or,1,high_cholesterol smoking heart_failure diabetes high_rbc,2,2,0.765,0.7011111111111111,0.46611111111111114
2,smoking sedentary,or,1,heart_failure high_rbc,2,2,0.72,0.7461111111111111,0.46611111111111114
2,high_cholesterol heart_failure diabetes high_rbc,or,1,drug_use smoking alcohol_use sedentary,2,2,0.725,0.7405555555555555,0.4655555555555555
2,high_cholesterol smoking,or,1,heart_failure alcohol_use high_rbc sedentary,2,2,0.75,0.7155555555555555,0.4655555555555555
2,high_cholesterol smoking,or,1,heart_failure high_rbc sedentary,2,2,0.745,0.7205555555555555,0.4655555555555555
2,alcohol_use diabetes sedentary,or,1,high_cholesterol smoking heart_failure high_rbc,2,2,0.76,0.7055555555555556,0.4655555555555555
2,high_cholesterol diabetes sedentary,or,1,drug_use smoking heart_failure alcohol_use high_rbc,2,2,0.77,0.6955555555555556,0.4655555555555555
2,heart_failure alcohol_use high_rbc,or,1,high_cholesterol drug_use smoking diabetes sedentary,2,2,0.73,0.7355555555555555,0.4655555555555555
2,smoking alcohol_use,or,1,high_cholesterol drug_use heart_failure sedentary,2,2,0.7,0.7655555555555555,0.4655555555555555
2,high_cholesterol alcohol_use,or,1,drug_use diabetes high_rbc sedentary,2,2,0.735,0.7305555555555555,0.4655555555555555
2,alcohol_use sedentary,or,1,high_cholesterol drug_use smoking heart_failure diabetes,2,2,0.72,0.7455555555555555,0.4655555555555555
2,drug_use diabetes sedentary,or,1,high_cholesterol smoking heart_failure alcohol_use high_rbc,2,2,0.77,0.6955555555555556,0.4655555555555555
2,drug_use alcohol_use,or,1,smoking heart_failure high_rbc,2,2,0.75,0.7155555555555555,0.4655555555555555
2,drug_use diabetes sedentary,or,1,high_cholesterol smoking heart_failure high_rbc,2,2,0.765,0.7005555555555556,0.4655555555555555
2,drug_use smoking,or,1,high_cholesterol alcohol_use diabetes high_rbc sedentary,2,2,0.74,0.7255555555555555,0.4655555555555555
2,high_cholesterol smoking diabetes,or,1,drug_use heart_failure alcohol_use sedentary,2,2,0.7,0.7655555555555555,0.4655555555555555
2,drug_use smoking diabetes,or,1,heart_failure alcohol_use high_rbc sedentary,2,2,0.755,0.7105555555555556,0.4655555555555555
2,high_cholesterol drug_use,or,1,smoking heart_failure high_rbc,2,2,0.75,0.7155555555555555,0.4655555555555555
2,drug_use smoking diabetes,or,1,heart_failure high_rbc sedentary,2,2,0.75,0.7155555555555555,0.4655555555555555
2,drug_use smoking heart_failure,or,1,high_cholesterol alcohol_use diabetes high_rbc sedentary,2,2,0.75,0.7155555555555555,0.4655555555555555
2,heart_failure high_rbc,or,1,high_cholesterol drug_use sedentary,2,2,0.675,0.7905555555555556,0.4655555555555555
2,high_cholesterol smoking heart_failure,or,1,drug_use alcohol_use diabetes high_rbc sedentary,2,2,0.75,0.7155555555555555,0.4655555555555555
2,drug_use smoking sedentary,or,1,heart_failure diabetes high_rbc,2,2,0.74,0.7255555555555555,0.4655555555555555
2,high_cholesterol heart_failure high_rbc,or,1,drug_use smoking alcohol_use,2,2,0.69,0.7755555555555556,0.4655555555555555
2,drug_use sedentary,or,1,heart_failure alcohol_use high_rbc,2,2,0.73,0.7355555555555555,0.4655555555555555
2,high_cholesterol smoking heart_failure,or,1,alcohol_use high_rbc sedentary,2,2,0.735,0.7305555555555555,0.4655555555555555
2,high_cholesterol heart_failure high_rbc,or,1,drug_use alcohol_use diabetes sedentary,2,2,0.685,0.7805555555555556,0.4655555555555555
2,smoking heart_failure,or,1,drug_use diabetes high_rbc sedentary,2,2,0.745,0.7205555555555555,0.4655555555555555
2,high_cholesterol high_rbc,or,1,drug_use heart_failure sedentary,2,2,0.695,0.7705555555555555,0.4655555555555555
2,high_cholesterol drug_use diabetes high_rbc,or,1,smoking heart_failure alcohol_use sedentary,2,2,0.735,0.73,0.46499999999999986
2,diabetes sedentary,or,1,high_cholesterol drug_use smoking high_rbc,2,2,0.75,0.715,0.46499999999999986
2,high_cholesterol drug_use smoking,or,1,heart_failure alcohol_use diabetes high_rbc sedentary,2,2,0.76,0.705,0.46499999999999986
2,drug_use smoking high_rbc,or,1,heart_failure alcohol_use sedentary,2,2,0.705,0.76,0.46499999999999986
2,high_cholesterol drug_use smoking,or,1,heart_failure diabetes high_rbc sedentary,2,2,0.755,0.71,0.46499999999999986
2,smoking heart_failure,or,1,drug_use alcohol_use high_rbc,2,2,0.72,0.745,0.46499999999999986
2,high_cholesterol drug_use,or,1,smoking heart_failure alcohol_use high_rbc,2,2,0.755,0.71,0.46499999999999986
2,alcohol_use high_rbc,or,1,drug_use smoking heart_failure diabetes,2,2,0.71,0.755,0.46499999999999986
2,smoking heart_failure,or,1,high_cholesterol alcohol_use diabetes high_rbc sedentary,2,2,0.745,0.72,0.46499999999999986
2,high_cholesterol smoking,or,1,heart_failure diabetes high_rbc,2,2,0.725,0.74,0.46499999999999986
2,high_cholesterol sedentary,or,1,drug_use smoking heart_failure diabetes high_rbc,2,2,0.77,0.695,0.46499999999999986
2,drug_use alcohol_use high_rbc,or,1,high_cholesterol smoking heart_failure diabetes sedentary,2,2,0.74,0.725,0.46499999999999986
2,alcohol_use high_rbc sedentary,or,1,drug_use smoking heart_failure diabetes,2,2,0.725,0.74,0.46499999999999986
2,smoking heart_failure high_rbc,or,1,drug_use alcohol_use diabetes sedentary,2,2,0.705,0.76,0.46499999999999986
2,smoking high_rbc,or,1,drug_use heart_failure sedentary,2,2,0.705,0.76,0.46499999999999986
2,heart_failure sedentary,or,1,drug_use smoking high_rbc,2,2,0.745,0.72,0.46499999999999986
2,high_cholesterol smoking,or,1,drug_use diabetes high_rbc sedentary,2,2,0.735,0.73,0.46499999999999986
2,heart_failure diabetes,or,1,high_cholesterol drug_use alcohol_use high_rbc,2,2,0.72,0.745,0.46499999999999986
2,smoking diabetes,or,1,high_cholesterol drug_use heart_failure sedentary,2,2,0.7,0.765,0.46499999999999986
2,high_cholesterol alcohol_use high_rbc,or,1,drug_use smoking heart_failure diabetes sedentary,2,2,0.74,0.725,0.46499999999999986
2,smoking heart_failure sedentary,or,1,drug_use alcohol_use diabetes high_rbc,2,2,0.735,0.73,0.46499999999999986
2,drug_use alcohol_use diabetes,or,1,smoking heart_failure high_rbc,2,2,0.75,0.715,0.46499999999999986
2,alcohol_use high_rbc,or,1,high_cholesterol drug_use smoking,2,2,0.685,0.7794444444444445,0.46444444444444466
2,smoking high_rbc,or,1,drug_use heart_failure diabetes sedentary,2,2,0.715,0.7494444444444445,0.46444444444444444
2,diabetes sedentary,or,1,high_cholesterol smoking high_rbc,2,2,0.735,0.7294444444444445,0.46444444444444444
2,heart_failure high_rbc,or,1,high_cholesterol drug_use smoking alcohol_use sedentary,2,2,0.725,0.7394444444444445,0.46444444444444444
2,high_cholesterol heart_failure,or,1,drug_use alcohol_use diabetes high_rbc sedentary,2,2,0.74,0.7244444444444444,0.46444444444444444
2,high_cholesterol diabetes,or,1,drug_use smoking heart_failure alcohol_use high_rbc,2,2,0.765,0.6994444444444444,0.46444444444444444
2,heart_failure high_rbc,or,1,high_cholesterol drug_use alcohol_use diabetes,2,2,0.655,0.8094444444444444,0.46444444444444444
2,high_rbc sedentary,or,1,high_cholesterol drug_use smoking heart_failure diabetes,2,2,0.73,0.7344444444444445,0.46444444444444444
2,heart_failure alcohol_use sedentary,or,1,high_cholesterol drug_use smoking diabetes high_rbc,2,2,0.76,0.7044444444444444,0.46444444444444444
2,high_cholesterol smoking diabetes,or,1,drug_use alcohol_use high_rbc sedentary,2,2,0.735,0.7294444444444445,0.46444444444444444
2,smoking sedentary,or,1,heart_failure alcohol_use high_rbc,2,2,0.725,0.7394444444444445,0.46444444444444444
2,smoking sedentary,or,1,high_cholesterol alcohol_use diabetes high_rbc,2,2,0.715,0.7494444444444445,0.46444444444444444
2,high_cholesterol smoking alcohol_use,or,1,heart_failure high_rbc sedentary,2,2,0.745,0.7194444444444444,0.46444444444444444
2,high_cholesterol heart_failure sedentary,or,1,drug_use smoking diabetes high_rbc,2,2,0.755,0.7094444444444444,0.46444444444444444
2,high_cholesterol high_rbc,or,1,drug_use smoking heart_failure alcohol_use sedentary,2,2,0.735,0.7294444444444445,0.46444444444444444
2,smoking sedentary,or,1,high_cholesterol drug_use alcohol_use diabetes high_rbc,2,2,0.73,0.7344444444444445,0.46444444444444444
2,drug_use smoking high_rbc,or,1,high_cholesterol heart_failure diabetes sedentary,2,2,0.715,0.7494444444444445,0.46444444444444444
2,drug_use smoking high_rbc,or,1,heart_failure alcohol_use diabetes sedentary,2,2,0.715,0.7494444444444445,0.46444444444444444
2,drug_use smoking sedentary,or,1,heart_failure alcohol_use diabetes high_rbc,2,2,0.745,0.7194444444444444,0.46444444444444444
2,high_cholesterol sedentary,or,1,drug_use smoking heart_failure,2,2,0.7,0.7644444444444445,0.46444444444444444
2,heart_failure alcohol_use,or,1,drug_use diabetes high_rbc sedentary,2,2,0.735,0.7294444444444445,0.46444444444444444
2,smoking alcohol_use,or,1,high_cholesterol drug_use diabetes high_rbc,2,2,0.72,0.7444444444444445,0.46444444444444444
2,high_cholesterol drug_use high_rbc,or,1,heart_failure alcohol_use diabetes sedentary,2,2,0.7,0.7644444444444445,0.46444444444444444
2,high_cholesterol drug_use diabetes,or,1,smoking heart_failure high_rbc,2,2,0.75,0.7144444444444444,0.46444444444444444
2,high_cholesterol smoking,or,1,drug_use heart_failure alcohol_use sedentary,2,2,0.695,0.7694444444444445,0.46444444444444444
2,high_cholesterol drug_use diabetes,or,1,alcohol_use high_rbc sedentary,2,2,0.725,0.7394444444444445,0.46444444444444444
2,high_cholesterol heart_failure diabetes sedentary,or,1,drug_use smoking alcohol_use high_rbc,2,2,0.755,0.7094444444444444,0.46444444444444444
2,high_cholesterol heart_failure alcohol_use high_rbc,or,1,drug_use smoking diabetes sedentary,2,2,0.725,0.7388888888888889,0.463888888888889
2,smoking alcohol_use,or,1,high_cholesterol diabetes high_rbc sedentary,2,2,0.73,0.7338888888888889,0.463888888888889
2,high_cholesterol drug_use smoking heart_failure,or,1,alcohol_use diabetes high_rbc sedentary,2,2,0.745,0.7188888888888889,0.463888888888889
2,drug_use heart_failure high_rbc,or,1,high_cholesterol alcohol_use diabetes sedentary,2,2,0.68,0.7838888888888889,0.463888888888889
2,smoking heart_failure alcohol_use,or,1,drug_use diabetes high_rbc sedentary,2,2,0.745,0.7188888888888889,0.463888888888889
2,high_cholesterol drug_use diabetes,or,1,smoking heart_failure alcohol_use high_rbc,2,2,0.755,0.7088888888888889,0.463888888888889
2,high_cholesterol alcohol_use sedentary,or,1,drug_use smoking heart_failure diabetes high_rbc,2,2,0.77,0.6938888888888889,0.463888888888889
2,drug_use alcohol_use sedentary,or,1,high_cholesterol smoking heart_failure diabetes high_rbc,2,2,0.77,0.6938888888888889,0.463888888888889
2,high_cholesterol drug_use diabetes sedentary,or,1,smoking heart_failure alcohol_use high_rbc,2,2,0.765,0.6988888888888889,0.463888888888889
2,drug_use high_rbc,or,1,high_cholesterol smoking heart_failure alcohol_use sedentary,2,2,0.735,0.7288888888888889,0.463888888888889
2,heart_failure high_rbc sedentary,or,1,high_cholesterol drug_use smoking diabetes,2,2,0.715,0.7488888888888889,0.463888888888889
2,smoking alcohol_use,or,1,drug_use diabetes high_rbc sedentary,2,2,0.735,0.7288888888888889,0.463888888888889
